time,p1_x,p1_y,p1_v,p1_theta,p1_a,p1_omega,p2_x,p2_y,p2_v,p2_theta,p2_a,p2_omega,p3_x,p3_y,p3_v,p3_theta,p3_a,p3_omega
1.0,0.09724965691566467,-1.0784029960632324,2.1374130249023438,1.7243561744689941,0.17150281369686127,-0.5964540839195251,0.5,-1.1647058725357056,0.3476296067237854,1.5707963705062866,-0.008805714547634125,2.142549959671669e-07,-0.5514129996299744,1.306710958480835,1.7021814584732056,-1.629465937614441,0.3148655891418457,0.0008611674420535564
1.1,0.07077590376138687,-0.8654754161834717,2.1545631885528564,1.6647107601165771,-0.09700071811676025,-0.5565807223320007,0.5,-1.1299868822097778,0.34674903750419617,1.5707963705062866,-0.013496309518814087,2.0133008149514353e-07,-0.5614787936210632,1.1352136135101318,1.7336679697036743,-1.6293798685073853,0.18457259237766266,0.016931449994444847
1.2000000000000002,0.05657712370157242,-0.6510013341903687,2.1448631286621094,1.6090526580810547,-0.3046685755252838,-0.48628681898117065,0.5,-1.0953794717788696,0.345399409532547,1.5707963705062866,-0.01735098287463188,1.8873619467285607e-07,-0.5715358853340149,0.9612143635749817,1.7521252632141113,-1.6276867389678955,0.06837446987628937,0.03530603274703026
1.3,0.05359603092074394,-0.43808022141456604,2.114396333694458,1.5604239702224731,-0.45906153321266174,-0.3976143002510071,0.5,-1.0609263181686401,0.3436643183231354,1.5707963705062866,-0.020481184124946594,1.7649389860707743e-07,-0.5812082290649414,0.7859266996383667,1.7589627504348755,-1.62415611743927,-0.035138100385665894,0.055567752569913864
1.4000000000000001,0.05990671366453171,-0.22904489934444427,2.0684902667999268,1.520662546157837,-0.5712563991546631,-0.31155139207839966,0.5,-1.0266623497009277,0.3416162133216858,1.5707963705062866,-0.022983694449067116,1.6461873997286602e-07,-0.5900927782058716,0.6104310750961304,1.7554489374160767,-1.61859929561615,-0.12815792858600616,0.07567232847213745
1.5,0.07328636199235916,-0.02549966797232628,2.011364698410034,1.4895074367523193,-0.6562161445617676,-0.23065991699695587,0.5,-0.9926156401634216,0.33931785821914673,1.5707963705062866,-0.024942545220255852,1.5312613754758786e-07,-0.5977902412414551,0.4356968402862549,1.7426331043243408,-1.6110320091247559,-0.21262577176094055,0.09144045412540436
1.6,0.09161235392093658,0.1715007871389389,1.9457430839538574,1.4664413928985596,-0.7096635103225708,-0.16639147698879242,0.5,-0.9588085412979126,0.33682361245155334,1.5707963705062866,-0.02643066830933094,1.4202775844296411e-07,-0.6039674878120422,0.2626074254512787,1.7213705778121948,-1.6018879413604736,-0.2881643772125244,0.09866850078105927
1.7000000000000002,0.11308058351278305,0.36131441593170166,1.8747767210006714,1.449802279472351,-0.7526586651802063,-0.11663129180669785,0.5,-0.9252583384513855,0.3341805338859558,1.5707963705062866,-0.027511315420269966,1.3133288234712381e-07,-0.6084344387054443,0.09197033196687698,1.6925541162490845,-1.592021107673645,-0.3524494767189026,0.09661003947257996
1.8,0.13631047308444977,0.5435531735420227,1.7995108366012573,1.4381392002105713,-0.7695462107658386,-0.08170276135206223,0.5,-0.891977846622467,0.3314293920993805,1.5707963705062866,-0.02823934517800808,1.2104815994007367e-07,-0.6111830472946167,-0.07549962401390076,1.6573091745376587,-1.5823601484298706,-0.40422460436820984,0.08837311714887619
1.9000000000000001,0.1603110134601593,0.7180128693580627,1.722556233406067,1.4299689531326294,-0.7804247140884399,-0.05723971873521805,0.5,-0.8589761257171631,0.32860544323921204,1.5707963705062866,-0.02866227924823761,1.1117862896981023e-07,-0.6123557686805725,-0.23920468986034393,1.6168867349624634,-1.5735228061676025,-0.4445563554763794,0.07791833579540253
2.0,0.18441474437713623,0.8846316933631897,1.644513726234436,1.424244999885559,-0.7866202592849731,-0.03718697279691696,0.5,-0.8262588977813721,0.32573920488357544,1.5707963705062866,-0.02882126346230507,1.0172722397783218e-07,-0.6121721863746643,-0.3986700773239136,1.5724310874938965,-1.5657309293746948,-0.4754008650779724,0.06768374890089035
2.1,0.2081475853919983,1.0433857440948486,1.5658516883850098,1.4205262660980225,-0.7811616659164429,-0.02371055632829666,0.5,-0.793829083442688,0.3228570818901062,1.5707963705062866,-0.028751861304044724,9.269570000469685e-08,-0.6108663082122803,-0.5535303950309753,1.5248910188674927,-1.5589625835418701,-0.49829408526420593,0.05851278081536293
2.2,0.23118188977241516,1.1943175792694092,1.4877355098724365,1.4181551933288574,-0.7655463814735413,-0.009194710291922092,0.5,-0.761687159538269,0.3199819028377533,1.5707963705062866,-0.028484802693128586,8.40846823280117e-08,-0.6086549758911133,-0.7035115361213684,1.4750616550445557,-1.5531113147735596,-0.5142161846160889,0.05048017576336861
2.3000000000000003,0.25328606367111206,1.3375680446624756,1.411180853843689,1.4172357320785522,-0.7457567453384399,0.0012820519041270018,0.5,-0.7298313975334167,0.31713342666625977,1.5707963705062866,-0.028046568855643272,7.58936238298702e-08,-0.6057283282279968,-0.8484169244766235,1.4236400127410889,-1.5480632781982422,-0.5238665342330933,0.04344981536269188
2.4000000000000004,0.2742922008037567,1.473341941833496,1.336605191230774,1.4173638820648193,-0.7263099551200867,0.007196218241006136,0.5,-0.6982582807540894,0.31432875990867615,1.5707963705062866,-0.027459923177957535,6.81211247410829e-08,-0.6022501587867737,-0.9881181716918945,1.3712533712387085,-1.5437183380126953,-0.5278420448303223,0.03727069869637489
2.5,0.29411888122558594,1.6018505096435547,1.2639741897583008,1.4180835485458374,-0.7075566053390503,0.01256758812814951,0.5,-0.6669626832008362,0.3115827739238739,1.5707963705062866,-0.02674439735710621,6.076523817455382e-08,-0.5983601212501526,-1.12254798412323,1.3184691667556763,-1.5399912595748901,-0.5266948342323303,0.03181741014122963
2.6,0.3127326965332031,1.7232918739318848,1.1932185888290405,1.4193402528762817,-0.6843867897987366,0.01925252564251423,0.5,-0.6359381079673767,0.3089083433151245,1.5707963705062866,-0.025916660204529762,5.3823537626840334e-08,-0.5941762924194336,-1.251693606376648,1.265799641609192,-1.5368095636367798,-0.5209461450576782,0.026990840211510658
2.7,0.33011019229888916,1.8378816843032837,1.1247799396514893,1.4212654829025269,-0.6439996957778931,0.025460386648774147,0.5,-0.6051768660545349,0.30631667375564575,1.5707963705062866,-0.0249908696860075,4.729286828819568e-08,-0.5897975564002991,-1.3755913972854614,1.213705062866211,-1.534110426902771,-0.5110912919044495,0.022712938487529755
2.8000000000000003,0.34625062346458435,1.9459408521652222,1.060379981994629,1.4238115549087524,-0.610078752040863,0.025910208001732826,0.5,-0.574670135974884,0.30381760001182556,1.5707963705062866,-0.023978974670171738,4.116990481861649e-08,-0.5853058099746704,-1.4943214654922485,1.1625959873199463,-1.53183913230896,-0.4976000189781189,0.0189215000718832
2.9000000000000004,0.36120307445526123,2.047837257385254,0.999372124671936,1.4264025688171387,-0.5879276394844055,0.033148590475320816,0.5,-0.5444082617759705,0.3014197051525116,1.5707963705062866,-0.022890936583280563,3.545092752688106e-08,-0.5807679295539856,-1.6080025434494019,1.1128360033035278,-1.5299469232559204,-0.48091891407966614,0.01556601095944643
3.0,0.37500277161598206,2.143848180770874,0.940579354763031,1.4297174215316772,-0.5498707294464111,0.03216808661818504,0.5,-0.5143807530403137,0.2991306185722351,1.5707963705062866,-0.02173495851457119,3.0132056849652145e-08,-0.5762374997138977,-1.7167872190475464,1.0647441148757935,-1.5283902883529663,-0.46147170662879944,0.01260453462600708
3.1,0.38769784569740295,2.234269857406616,0.8855922818183899,1.432934284210205,-0.5217034220695496,0.03596525639295578,0.5,-0.48457637429237366,0.2969571352005005,1.5707963705062866,-0.020517664030194283,2.52092107189128e-08,-0.5717564225196838,-1.8208578824996948,1.018596887588501,-1.527129888534546,-0.43966078758239746,0.0100015327334404
3.2,0.3993581235408783,2.3194258213043213,0.8334219455718994,1.4365308284759521,-0.46596601605415344,0.036595284938812256,0.5,-0.4549832344055176,0.2949053645133972,1.5707963705062866,-0.01924423687160015,2.0678271539509296e-08,-0.567356526851654,-1.920422077178955,0.9746308326721191,-1.5261297225952148,-0.41586875915527344,0.007726207375526428
3.3000000000000003,0.4100571274757385,2.399728536605835,0.7868253588676453,1.440190315246582,-0.44687721133232117,0.0398804247379303,0.5,-0.4255889058113098,0.29298093914985657,1.5707963705062866,-0.017918510362505913,1.653492276432189e-08,-0.5630609393119812,-2.015709161758423,0.9330439567565918,-1.5253571271896362,-0.39045894145965576,0.005751266609877348
3.4000000000000004,0.41986367106437683,2.4755451679229736,0.742137610912323,1.4441783428192139,-0.40533173084259033,0.03381470590829849,0.5,-0.39638039469718933,0.2911890745162964,1.5707963705062866,-0.016543101519346237,1.2774896696043925e-08,-0.5588853359222412,-2.1069657802581787,0.8939980864524841,-1.5247819423675537,-0.3637772500514984,0.004052070900797844
3.5,0.42885950207710266,2.5471694469451904,0.701604425907135,1.4475598335266113,-0.36984261870384216,0.03565851226449013,0.5,-0.3673442006111145,0.2895347774028778,1.5707963705062866,-0.01511944830417633,9.394060640488533e-09,-0.5548391938209534,-2.194453239440918,0.857620358467102,-1.5243767499923706,-0.3361526429653168,0.0026060999371111393
3.6,0.43713685870170593,2.6149773597717285,0.6646201610565186,1.4511257410049438,-0.33170217275619507,0.033597517758607864,0.5,-0.3384663164615631,0.28802284598350525,1.5707963705062866,-0.013647853396832943,6.388058970685506e-09,-0.550926685333252,-2.2784433364868164,0.8240050673484802,-1.5241161584854126,-0.3078991770744324,0.0013926508836448193
3.7,0.44476625323295593,2.6793301105499268,0.6314499378204346,1.454485535621643,-0.29248204827308655,0.033192723989486694,0.5,-0.30973225831985474,0.28665804862976074,1.5707963705062866,-0.012127509340643883,3.752772315124275e-09,-0.5471478700637817,-2.3592159748077393,0.7932151556015015,-1.5239769220352173,-0.27931711077690125,0.000392626941902563
3.8000000000000003,0.45182356238365173,2.740607500076294,0.6022017598152161,1.457804799079895,-0.26153165102005005,0.030722392722964287,0.5,-0.28112709522247314,0.28544530272483826,1.5707963705062866,-0.010556509718298912,1.4841380346908295e-09,-0.5434992909431458,-2.4370553493499756,0.765283465385437,-1.523937702178955,-0.25069430470466614,-0.00041155790677294135
3.9000000000000004,0.45837676525115967,2.799154281616211,0.5760486125946045,1.4608770608901978,-0.23070788383483887,0.031724054366350174,0.5,-0.2526353597640991,0.2843896448612213,1.5707963705062866,-0.008931798860430717,-4.217208804391248e-10,-0.5399748682975769,-2.5122475624084473,0.7402140498161316,-1.52397882938385,-0.22230739891529083,-0.0010360199958086014
4.0,0.4644809663295746,2.8552746772766113,0.5529778003692627,1.4640494585037231,-0.19942745566368103,0.030171532183885574,0.5,-0.22424104809761047,0.2834964692592621,1.5707963705062866,-0.007249153684824705,-1.968557539200333e-09,-0.536566436290741,-2.5850777626037598,0.7179833054542542,-1.5240824222564697,-0.19442346692085266,-0.0014953991631045938
4.1000000000000005,0.47018542885780334,2.9092748165130615,0.5330350399017334,1.4670666456222534,-0.1554008275270462,0.025558140128850937,0.5,-0.19592764973640442,0.2827715575695038,1.5707963705062866,-0.00550309382379055,-3.1599578509400317e-09,-0.5332643389701843,-2.655827045440674,0.698540985584259,-1.5242319107055664,-0.1673012673854828,-0.0018028347985818982
4.2,0.47555777430534363,2.9615259170532227,0.5174949765205383,1.4696224927902222,-0.13813643157482147,0.023358045145869255,0.5,-0.16767801344394684,0.282221257686615,1.5707963705062866,-0.0036868005990982056,-3.999319098113574e-09,-0.5300579071044922,-2.7247700691223145,0.6818108558654785,-1.5244121551513672,-0.14119267463684082,-0.001969953766092658
4.3,0.4806557297706604,3.012329578399658,0.5036813616752625,1.4719582796096802,-0.11190561950206757,0.018775204196572304,0.5,-0.1394743174314499,0.2818525731563568,1.5707963705062866,-0.0017920006066560745,-4.4898147422145485e-09,-0.526935875415802,-2.792172908782959,0.6676915884017944,-1.5246092081069946,-0.11634378135204315,-0.002006890019401908
4.4,0.48552435636520386,3.0618996620178223,0.4924907982349396,1.473835825920105,-0.08687049150466919,0.01878976635634899,0.5,-0.11129801720380783,0.2816733717918396,1.5707963705062866,0.00019119144417345524,-4.634345351917091e-09,-0.5238865613937378,-2.858289957046509,0.6560572385787964,-1.5248099565505981,-0.09299631416797638,-0.0019222869304940104
4.5,0.4902045428752899,3.1104896068573,0.48380374908447266,1.4757148027420044,-0.06311248242855072,0.014085873030126095,0.5,-0.08312972635030746,0.2816925048828125,1.5707963705062866,0.0022744445595890284,-4.4355954464947445e-09,-0.5208982825279236,-2.9233620166778564,0.6467576026916504,-1.5250022411346436,-0.0713888481259346,-0.0017233092803508043
4.6000000000000005,0.49473410844802856,3.1583404541015625,0.4774925112724304,1.4771233797073364,-0.04133805260062218,0.010195367969572544,0.5,-0.05494910106062889,0.2819199562072754,1.5707963705062866,0.004471427295356989,-3.895876066195569e-09,-0.5179594159126282,-2.9876136779785156,0.6396186947822571,-1.525174617767334,-0.05175800621509552,-0.0014156835386529565
4.7,0.4991569519042969,3.205676794052124,0.47335872054100037,1.4781428575515747,-0.027636118233203888,0.006514617707580328,0.5,-0.026734746992588043,0.28236711025238037,1.5707963705062866,0.006798057351261377,-3.01714320194435e-09,-0.515058696269989,-3.051250696182251,0.6344428658485413,-1.5253162384033203,-0.034339454025030136,-0.001003755140118301
4.800000000000001,0.503508448600769,3.252673387527466,0.470595121383667,1.4787943363189697,-0.015753494575619698,0.0034291567280888557,0.5,0.0015359560493379831,0.2830469012260437,1.5707963705062866,0.009272805415093899,-1.800965154785672e-09,-0.5121852159500122,-3.1144580841064453,0.6310089230537415,-1.525416612625122,-0.019368978217244148,-0.0004905544337816536
4.9,0.5078166723251343,3.2994561195373535,0.4690197706222534,1.4791373014450073,-0.003000651951879263,-0.0005175390979275107,0.5,0.029887009412050247,0.28397417068481445,1.5707963705062866,0.011917032301425934,-2.48428416727009e-10,-0.5093286633491516,-3.1773972511291504,0.6290720105171204,-1.525465726852417,-0.007083331234753132,0.00012214240268804133
