Time,steering,throttle,x,y,vx,vy,velocity,yaw,yaw_rate
0.0007047653198242188,0.192354117,0.000386091,-2.8055968242760967,-0.05033720608244533,0,0,0.0,0.009804389757414217,0
0.011726140975952148,0.19320878,0.000395855,-2.805657312120088,-0.05048327277953724,0,0,0.0,0.010923070012057475,0
0.021009206771850586,0.194062927,0.000405846,-2.8056298169348195,-0.050426097138456895,0.0027495185268566757,0.005717564108034812,0.006344319621442162,0.011324324081549169,0.00040357997214274276
0.03116297721862793,0.19491652,0.000416068,-2.805697614057797,-0.050400659179211334,-0.0067797122977442115,0.0025437959245561137,0.00724122893892828,0.010635809844586874,-0.0006704801354585631
0.04349398612976074,0.195769516,0.000426526,-2.8055902123256633,-0.05046018914079447,0.010740173213363846,-0.005952996158313517,0.012279636961814212,0.011449365072179193,0.0007826185557788584
0.0520169734954834,0.196621876,0.000437225,-2.805747019753042,-0.050375529699541934,-0.015680742737878006,0.008465944125253533,0.017820154397294896,0.010492472667009855,-0.0009447035138914565
0.06118655204772949,0.197473559,0.00044817,-2.8056627881525187,-0.05040659872012361,0.008423160052339895,-0.0031069020581676876,0.008977887594884514,0.010903909038797618,0.00041534231417356495
0.07119011878967285,0.198324524,0.000459366,-2.8056395008956883,-0.05046701461978433,0.002328725683042876,-0.006041589966072208,0.006474856957880065,0.011150165136945844,0.0002341253202635244
0.0811622142791748,0.199174729,0.000470818,-2.8056812511479734,-0.05042350306852517,-0.0041750252285144285,0.00435115512591594,0.0060302061812608455,0.010937996812643843,-0.00020271032036027503
0.09134745597839355,0.200024134,0.000482532,-2.8056525562684764,-0.050363167509862306,0.0028694879496971026,0.0060335558662867605,0.006681149413466239,0.00974806619318878,-0.0011785552557850478
0.10119009017944336,0.200872698,0.000494513,-2.8061036346325547,-0.050618531193879095,-0.04510783640783167,-0.025536368401678916,0.05183457356380941,0.008781681240000257,-0.0009992524274837482
0.11121797561645508,0.201720379,0.000506765,-2.8060909369049263,-0.05072199645376052,0.001269772762846344,-0.01034652598814259,0.010424150943485828,0.008567099384238294,-0.0002071928528621249
0.12116622924804688,0.202567135,0.000519295,-2.805972847113332,-0.050649015271654475,0.01180897915942225,0.007298118210604526,0.013882165472419153,0.008823548884230283,0.0001969035747124143
0.13125872611999512,0.203412926,0.000532109,-2.8059507769566183,-0.050526594890189465,0.0022070156713738243,0.012242038146501044,0.0124393897018333,0.009229348564028171,0.00040571958446045586
