Time,x,y,z,yaw,yaw_rate,vx,vy,vz,velocity
1749244786.8551242,-2.9424473624835366,2.9520264754121532,0.10746449095166279,0.017016832432956482,0.0034826284552005302,0.14029755117972442,-0.13910771839422686,-0.18342039009498906,0.1975711522056672
1749244786.8557136,-2.9424473624835366,2.9520264754121532,0.10746449095166279,0.017016832432956482,-0.003378150962781272,-0.11256658932046193,0.10787976605608485,0.15327183378790743,0.15591433851816558
1749244786.8711808,-2.942578670645293,2.9522044732692088,0.10765107110108141,0.01689659583058957,-0.00013476712972833018,-0.013130816175666027,0.017799785705552296,0.0186580149418622,0.022119012288136116
1749244786.8751495,-2.9419351220577177,2.951530296691144,0.10666461214502077,0.016867048179999646,-2.9302499471350626e-05,0.06435485875755376,-0.0674176578064678,-0.0986458956060643,0.0932024057083007
1749244786.8839214,-2.9428320364329466,2.9524146561827513,0.1078591881457776,0.0167514171813849,-0.00011125592524654678,-0.08969143752288744,0.08843594916072561,0.11945760007568418,0.12595821159765833
1749244786.8938258,-2.942641125937373,2.9522529629856766,0.10764294166916821,0.017038008543397293,0.00029154527721981133,0.019091049557351525,-0.01616931970747082,-0.02162464766093941,0.025018294766103785
1749244786.9036245,-2.942641125937373,2.9522529629856766,0.10764294166916821,0.017038008543397293,-0.00012451463819564427,0.0018451505633620968,-0.006344021878978978,-0.00031030119225922137,0.0066069050396111665
1749244786.913706,-2.9425135486485483,2.952143832048667,0.10756778885553706,0.01681955605808302,-0.00010188875234986833,0.010912578319111077,-0.004569071822002613,-0.007204980170856523,0.011830502224561366
1749244786.9239545,-2.941912939978905,2.95145159467044,0.10679824525823016,0.021103846508697118,0.004266735034461752,0.06006086696435098,-0.06922373782267677,-0.07695435973068959,0.09164733285072815
1749244786.933724,-2.9418589825445234,2.9514755253837515,0.10665766110163855,0.01704493325314084,-0.004055724225166299,0.005395743438141309,0.0023930713311415275,-0.014058415659161383,0.005902612781317819
1749244786.9438715,-2.941612165313811,2.9513213807622884,0.10633356916611121,0.016815995456753535,-0.00019621777443602125,0.024681723071218187,-0.015414462146301489,-0.03240919355273347,0.029099709569410923
1749244786.953641,-2.942773756042083,2.9523713739912942,0.1078727154186671,0.01620250109692604,-0.0006166335001286438,-0.11615907282718219,0.10499932290057856,0.1539146252555884,0.15658156982752017
1749244786.9638112,-2.941928020124493,2.9524655721794235,0.10774697022132801,0.012627380668757751,-0.0034184668288162728,0.08457359175899626,0.009419818812927971,-0.012574519733908607,0.08509656520380686
1749244786.9840755,-2.939311399863722,2.950865493381472,0.10601902832755151,0.017401395828518015,0.003756432798637591,0.06711929447984488,-0.01527681175197415,0.014224414189727141,0.06883589665848329
1749244786.9865184,-2.939311399863722,2.950865493381472,0.10601902832755151,0.017401395828518015,0.0009732321576885801,0.194542731597247,-0.14473106804318014,-0.18701860356737654,0.24247465119933284
1749244787.010165,-2.9373591678551545,2.951251073291693,0.10634856495108125,0.01564464966448362,-0.002641800114566969,0.10395296583687319,0.04344974308816418,0.04814379062986346,0.11266809344579146
1749244787.016001,-2.9364336463378953,2.951363063818502,0.10636933812550319,0.018471696193597714,0.0009621515437030051,0.09127023501989129,-0.004891752066082944,-0.015190128276890147,0.09140123105769538
1749244787.0192256,-2.9364336463378953,2.951363063818502,0.10636933812550319,0.018471696193597714,0.0028040861753474275,0.09255215172592202,0.011199052680943566,0.0020773174421936935,0.09322724692947143
1749244787.0242193,-2.937344683401959,2.9526659420588937,0.10833573591884114,0.018867558120444432,0.00034846383961341013,-0.09110370640637022,0.13028782403914363,0.19663977933379595,0.15898050954073886
1749244787.0443728,-2.9343288865257566,2.9523296959691328,0.10762185026748845,0.011560018114952794,-0.0070719665763961164,0.10476441471429787,0.03430855712944769,0.00447498762815024,0.11023910233095137
1749244787.04739,-2.9343288865257566,2.9523296959691328,0.10762185026748845,0.011560018114952794,-0.00021940462125428343,0.19681527290593692,-0.06793316610553823,-0.07586355276341938,0.20820942991651717
1749244787.0541425,-2.9328282189303576,2.9513538699930417,0.10702473617639717,0.017772172373192043,0.006050981513174998,0.1500667595399019,-0.0975825976091027,-0.05971140910912831,0.17900389849091777
1749244787.063973,-2.931106779434703,2.9515374583086955,0.10717165837955758,0.01586991543759245,-0.0017575138431845342,0.17214394956543977,0.01835883156537932,0.014692220316041282,0.17312014922716143
1749244787.0743058,-2.930180476721506,2.9519697452882614,0.10782625365453277,0.016664888573499397,0.0007792143053234539,0.092630271319738,0.04322869795658768,0.06545952749751893,0.1022207781803199
1749244787.084085,-2.9294123753757697,2.952438839086804,0.10834551320083571,0.011482376027755195,-0.005234107176577811,0.07681013457361274,0.04690937985425414,0.05192595463029415,0.09000159271661365
1749244787.09422,-2.9266979641223907,2.951316230281408,0.10708289775273483,0.018154620674623347,0.006564051251921751,0.2714411253379012,-0.11226088053959415,-0.12626154481008844,0.2937393229110315
1749244787.104132,-2.925284039770078,2.9518204546835607,0.10790328102200877,0.013445614357308816,-0.004513971394059901,0.1413924352312801,0.05042244021526976,0.08203832692739443,0.15011410066310954
1749244787.1141503,-2.922254462336189,2.9507848138097708,0.10664082327855574,0.01640576806419041,0.0028815675719519062,0.3029577433888875,-0.10356408737899336,-0.12624577434530299,0.3201701336382436
1749244787.1241224,-2.920510285209377,2.950972205866489,0.10680491748214914,0.017781652369510882,0.0013357940719857517,0.17441771268118522,0.018739205671813863,0.016409420359339566,0.17542148194034568
1749244787.1339173,-2.91779756809227,2.9508546688012824,0.10650873667843548,0.01421978868692285,-0.003489612256087138,0.27127171171072995,-0.011753706520645224,-0.029618080371365818,0.2715262256052679
1749244787.144257,-2.915970211372395,2.951190812650672,0.10709107824639999,0.015957573208521845,0.0017056477008645704,0.18273567198749952,0.033614384938962516,0.05823415679645089,0.18580164878586994
1749244787.1648061,-2.912060715141475,2.9519366236224633,0.10783988826098743,0.013219109677948463,-0.004705072420108987,0.17765619613987482,0.08772537137287095,0.05662597515300877,0.19813496614529652
1749244787.1679573,-2.912060715141475,2.9519366236224633,0.10783988826098743,0.013219109677948463,0.0020182736595850586,0.2132934269521325,-0.013144274193743755,0.018255026305735722,0.21369805316161633
1749244787.174068,-2.9089476115783044,2.9512405313283785,0.10697410472419126,0.016751481519874538,0.0034176828693199715,0.3113103563170405,-0.06960922940848491,-0.08657835367961719,0.3189977786271964
1749244787.183954,-2.9064444736867,2.951594283339005,0.10774984827206398,0.012282350090581588,-0.0044079082382168025,0.2503137891604279,0.03537520106267067,0.07757435478727148,0.25280110342732987
