Time,x,y,z,yaw,yaw_rate,vx,vy,vz,velocity
0.05731940269470215,-3.1466872812995836,0.9741816664271824,0.08209287772616354,0.02688077689581743,0.00024732309170451836,0.0024173173781782964,0.001266534446231482,0.0021745049645485737,0.0027290168211892133
0.05826306343078613,-3.1466872812995836,0.9741816664271824,0.08209287772616354,0.02688077689581743,4.582506396260478e-05,0.0024579842912597627,-0.00046996128700849127,0.004269519411884137,0.0025025088186390945
0.07512831687927246,-3.1468948473121063,0.974253159392278,0.08211964870458277,0.026865694426067024,-8.133955343756704e-06,-0.020756601252269746,0.007149296509556535,0.002677097841922993,0.021953335421463483
0.08521604537963867,-3.146704132043626,0.9742396911038683,0.08210272016318534,0.027530242179937593,0.0006686813549409741,0.019071526848035703,-0.0013468288409645979,-0.0016928541397426278,0.019119024144610537
0.09526872634887695,-3.1468852990480407,0.9742420100374285,0.08212339596970625,0.026710794507579662,-0.0008233015031558704,-0.018116700441472844,0.0002318933560174763,0.0020675806520903395,0.018118184495545555
0.10612106323242188,-3.1466852837224533,0.9742059643137526,0.08209789120912091,0.026609665968080936,-0.00010477820994147839,0.020001532558744373,-0.0036045723675881547,-0.0025504760585340347,0.020323736040691223
0.11548781394958496,-3.146926005893519,0.9742686471887664,0.08203123346551756,0.026679685385573824,7.149856858850565e-05,-0.02407221710658547,0.006268287501376424,-0.006665774360334331,0.02487494853515275
0.12607550621032715,-3.1469465718221175,0.9742487745961375,0.08206584530670047,0.026681055675225423,1.6117579988783768e-06,-0.002056592859833728,-0.001987259262892227,0.0034611841182904945,0.0028598555154185725
0.1355268955230713,-3.1469463945675225,0.9742593598345928,0.0820681292288716,0.02667282863349714,-7.97971524067796e-06,1.7725459500184115e-05,0.0010585238455318446,0.00022839221711368207,0.00105867224553873
0.14506268501281738,-3.14693279098629,0.9742611066137445,0.08212235890938271,0.026730028490552525,5.860629265283975e-05,0.0013603581232590756,0.00017467791517677966,0.005422968051110866,0.0013715271042044558
0.15480470657348633,-3.14693279098629,0.9742611066137445,0.08212235890938271,0.026730028490552525,8.07809307075023e-05,0.0055908199311449636,-0.002963954179246997,-0.001394258167443374,0.006327897903661493
0.16527318954467773,-3.1468476410639963,0.9742510891148363,0.08202739119563936,0.026705924212785132,-0.00010585866192693525,0.002924172298213179,0.0019622042884193114,-0.00810251320689237,0.0035215095199542597
0.17516112327575684,-3.1468945190505213,0.9742413182643556,0.08205673098750357,0.026588746912075203,-0.00011708094399568812,-0.004687798652502906,-0.0009770850480705917,0.0029339791864216314,0.004788543765861514
0.18510007858276367,-3.1469579983449396,0.9742594248728056,0.08206415593942097,0.026813043683090645,0.00022714393533673172,-0.006347929441830047,0.0018106608450030315,0.0007424951917398004,0.006601113610147899
0.1972334384918213,-3.1469607487189766,0.9742934711721097,0.08208824802033189,0.02703520891896316,0.00022384307906022684,-0.00027503740369638763,0.003404629930414682,0.002409208091092019,0.003415721085877407
0.20515775680541992,-3.146947733423709,0.9743774731971956,0.0818765134876575,0.027333654570674295,0.00030356990967305163,0.0013015295267759797,0.008400202508584975,-0.02117345326743958,0.00850043418269367
0.21527862548828125,-3.1468789774311903,0.9741950516048931,0.08205447754635287,0.025984788811036316,-0.0013589843607888724,0.006875599251854325,-0.018242159230252852,0.01779640586953707,0.019494877236186925
0.2251887321472168,-3.146963056885367,0.9742874701632677,0.0819022131250945,0.026643167792014345,0.0006698305832306564,-0.008407945417676643,0.009241855837460733,-0.01522644212583607,0.012494216480717656
0.23517656326293945,-3.146988719727616,0.9742404439334335,0.08188198930568158,0.02660212042412032,-3.8549552898161126e-05,-0.002566284224903015,-0.0047026229834212785,-0.002022381941292617,0.005357282673817774
0.24594855308532715,-3.1467227202374284,0.9739931031432078,0.08209323302787622,0.0257616972051914,-0.0008465078585224162,0.0265999490187685,-0.0247340790225703,0.021124372219463727,0.036322609389963095
0.2585434913635254,-3.1467142737699096,0.9741141736261952,0.08195720826667482,0.025175102735932375,-0.000579234329230067,0.000844646751874123,0.012107048298748424,-0.013602476120139206,0.01213647587414397
0.2734382152557373,-3.145085858579835,0.9740278239456802,0.08217242773305641,0.02271030375218058,-0.0014665708946726328,0.06903473131010252,-0.007326235722515673,-0.0021446103625435975,0.06942238728911528
0.27543067932128906,-3.145085858579835,0.9740278239456802,0.08217242773305641,0.02271030375218058,-0.001044333544953314,0.09380678769734807,-0.0013087323289862063,0.02366655700070247,0.09381591655153333
0.2851548194885254,-3.143849575541341,0.9742943888985696,0.0817941351447374,0.024379381847690562,0.0017036987422927692,0.12362830384939905,0.026656495288934767,-0.03782925883190069,0.12646946767409253
0.2953481674194336,-3.1421233739160686,0.9741823547873405,0.0821807131403578,0.025590750857667405,0.0012467138274601273,0.17262016252725942,-0.01120341112290646,0.038657799562039075,0.17298334293141154
0.3052175045013428,-3.1402319963680894,0.9742519357883153,0.08151221497562738,0.020880869542918803,-0.004838532420891967,0.18913775479791894,0.006958100097476105,-0.06684981647304133,0.18926570066169995
0.31521105766296387,-3.1387102874726143,0.9740507979504409,0.08198954263457986,0.023810247051179904,0.0029093030023090425,0.15217088954750935,-0.020113783787434336,0.04773276589524755,0.1534944426483511
