Time,steering,throttle,x,y,vx,vy,velocity,yaw,yaw_rate
0.0033850669860839844,1.0,0.0,-2.832916551067653,0.9267368639076716,-0.007355541253595277,0.013052850873063182,0.014982686776668872,-0.030801363658560295,-0.0013151553552414005
0.014661312103271484,0.99995,0.00299995,-2.8320471068931172,0.9265327452697091,0.08694441745356052,-0.020411863796254703,0.08930831937717702,-0.02399490882116749,0.006847554670890832
0.025226593017578125,0.999800007,0.0059996,-2.8322456068054844,0.9264617651772351,-0.019849991236720044,-0.007098009247397119,0.021080889150460365,-0.026095372705849006,-0.0020741061822132324
0.03585696220397949,0.999550034,0.00899865,-2.8322095163375494,0.9265503895955843,0.0036090467935068204,0.008862441834922574,0.009569121905123148,-0.02559395430990404,0.0004954065896994746
0.04536008834838867,0.999200107,0.0119968,-2.8327686682773248,0.9265077876584267,-0.05591519397754041,-0.004260193715766025,0.0560772517875281,-0.029449239084667497,-0.0038444685152375945
0.05521273612976074,0.99875026,0.014993751,-2.832751826346101,0.9266935932766953,0.0016841931223865458,0.018580561826864184,0.0186567356275265,-0.029093010714983342,0.00022733657814910896
0.06535530090332031,0.99820054,0.017989202,-2.832751826346101,0.9266935932766953,0.0016841931223865458,0.018580561826864184,0.0186567356275265,-0.029093010714983342,0.00022733657814910896
0.07692790031433105,0.997551,0.020982854,-2.832751826346101,0.9266935932766953,0.0016841931223865458,0.018580561826864184,0.0186567356275265,-0.029093010714983342,0.00022733657814910896
0.0852346420288086,0.996801706,0.023974408,-2.8325285951339136,0.9265662986616725,0.002394260550397931,0.0028673919053368024,0.0037355615269973564,-0.02886706564589523,0.0008480629774938281
0.09508562088012695,0.995952733,0.026963565,-2.832938617193323,0.9267729927399571,-0.030985088355173218,0.010115565241408664,0.03259448359049559,-0.03074103307893645,-0.002292121957628383
0.10534906387329102,0.995004165,0.029950025,-2.8329936959742006,0.926850438791235,-0.00550787808775155,0.007744605127790738,0.00950345356251801,-0.028801579669168728,0.00180377818826086
0.11514496803283691,0.993956098,0.03293349,-2.8326524565069295,0.9266903153068784,0.03412394672710484,-0.016012348435656687,0.03769401865892208,-0.027531089338744496,0.0013204947862986158
0.12513375282287598,0.992808636,0.035913662,-2.8326092739829587,0.9266203376175661,0.004318252397084166,-0.006997768931227277,0.008222899353620527,-0.027974833653593403,-0.00043571330376059546
0.13389110565185547,0.991561894,0.038890243,-2.8326092739829587,0.9266203376175661,-0.020887318391249465,0.016213966761857712,0.026441875647012163,-0.027974833653593403,-0.0023020374522102335
0.14379644393920898,0.990215996,0.041862934,-2.832628357143864,0.9266841188706312,0.018979002300723025,-0.009835841455352323,0.021376302427353455,-0.03020297988090465,0.00011705629399742447
0.15416598320007324,0.988771078,0.04483144,-2.8327828795749106,0.9266974534079031,-0.01545224310466331,0.0013334537271925129,0.015509671686021546,-0.02837363274690603,0.0017605273841024233
0.16364550590515137,0.987227283,0.047795462,-2.8327828795749106,0.9266974534079031,-0.01545224310466331,0.0013334537271925129,0.015509671686021546,-0.02837363274690603,0.0017605273841024233
0.17344188690185547,0.985584767,0.050754705,-2.8327828795749106,0.9266974534079031,-0.01545224310466331,0.0013334537271925129,0.015509671686021546,-0.02837363274690603,0.0017605273841024233
0.18350791931152344,0.983843693,0.053708872,-2.832816996860516,0.9267074846718044,-0.018831205673253137,0.002906281387859977,0.01905415384145364,-0.02816672308510434,-0.0007413066401912639
0.19358086585998535,0.982004235,0.056657668,-2.83297515733037,0.9267674097890064,-0.02998738141677393,0.0056127497498059675,0.030508130129344623,-0.03031876909021931,-0.0025479933998042805
0.20380830764770508,0.980066578,0.059600799,-2.832833528659239,0.9266702760311232,0.014162867113087785,-0.009713375788322764,0.01717371462637476,-0.026745345260067534,0.0034700752143768596
0.21373558044433594,0.978030915,0.06253797,-2.8328467928391805,0.9266459735878916,-0.001326417994151896,-0.002430244323159414,0.002768658910999782,-0.02711067341236058,-0.0003468663097118788
0.22442150115966797,0.975897449,0.065468887,-2.832883482088349,0.9265260177106086,-0.0036689249168553317,-0.011995587728297341,0.012544127510225638,-0.028321913610923708,-0.0011843656184808082
0.2337052822113037,0.973666395,0.068393257,-2.832893323632525,0.9266459886507469,-0.000984154417604799,0.011997094013826981,0.012037392769794222,-0.02760865176401924,0.0006967015104856641
0.24440503120422363,0.971337975,0.071310788,-2.8328985250092726,0.9266366090512437,-0.0005201376747532294,-0.0009379599503200886,0.0010725260225757506,-0.02757372289079515,4.7113839557645966e-05
0.2546732425689697,0.968912422,0.074221188,-2.833159249411087,0.926731464056984,-0.0005201376747532294,-0.0009379599503200886,0.0010725260225757506,-0.029427797824605306,4.7113839557645966e-05
0.2640399932861328,0.966389978,0.077124166,-2.833159249411087,0.926731464056984,-0.0005201376747532294,-0.0009379599503200886,0.0010725260225757506,-0.029427797824605306,4.7113839557645966e-05
0.274644136428833,0.963770896,0.080019431,-2.8327572216988015,0.926591625185251,0.033441712947945845,-0.014904835623197332,0.036612870549129865,-0.02754336750506579,0.0016805768935436595
0.2846643924713135,0.961055438,0.082906695,-2.832966231738938,0.9266907846684947,-0.020901004013662572,0.009915948324379364,0.023133914496922064,-0.029239095898167117,-0.0016679859185840817
0.2950758934020996,0.958243876,0.085785668,-2.8328105273003055,0.9266280725567514,0.015570443863266448,-0.006271211174335711,0.01678591110700414,-0.02662864380821751,0.0025220321282893253
0.30467772483825684,0.955336489,0.088656062,-2.832716133949254,0.9266106943872181,0.009439335105154711,-0.0017378169533288634,0.009597971399763771,-0.028152882165992058,-0.001424617945440497
