Time,steering,throttle,x,y,vx,vy,velocity,yaw,yaw_rate,Error
0.3228316307067871,0.050069899945861834,0.16,2.5934588015785858,2.7773768256333757,-1.0141925206243574,-0.22984879021885618,1.0399119843791873,-2.93700789872724,0.0027084316419743004,3.5381343862904284
0.3328135013580322,0.058517460983522326,0.16,2.58344269212618,2.7756681269766696,-1.0016109452405608,-0.1708698656706087,1.0160811958795328,-2.9382999539405454,-0.0013720303649188766,3.5280642106054074
0.3428361415863037,0.051234384175437186,0.16,2.5721970949279798,2.7729271250685206,-1.1245597198200397,-0.27410019081490766,1.1574823877910605,-2.936230176877788,0.0021414019660001924,3.5165129374789297
0.36313843727111816,0.0555903603653493,0.16,2.5615484322931725,2.7709686448368576,-1.1246494454042466,-0.22526522133685667,1.1469877048129253,-2.9363858467596136,0.0009100505494386505,3.5057651443684668
0.36649513244628906,0.05128912548672757,0.16,2.55030193783913,2.768715992623489,-1.1246494454042466,-0.22526522133685667,1.1469877048129253,-2.935474616778494,0.0009100505494386505,3.4943593223950797
0.38315653800964355,0.05376854069038632,0.16,2.5386310908360668,2.7663467077278985,-1.166490080015814,-0.23634653402782035,1.1901927536841517,-2.9342276045942466,-7.915290443276054e-05,3.4825140368392162
0.3863050937652588,0.05703363531461765,0.16,2.5269661900359086,2.7639832423876203,-1.166490080015814,-0.23634653402782035,1.1901927536841517,-2.9343032953396175,-7.915290443276054e-05,3.4706765254789476
0.3927459716796875,0.045751360151368235,0.16,2.514762680738504,2.7612518413105875,-1.2203509297404658,-0.27314010770327357,1.2505446454063827,-2.9313560660079614,0.002957188537024488,3.4582152499438488
0.41297173500061035,0.053464996603663884,0.16,2.502601826802087,2.758737320984114,-1.216085393641686,-0.25145203264735905,1.2418098925967465,-2.9300694209157725,0.001291164589295594,3.4458599866007997
0.42241644859313965,0.05435675281302406,0.16,2.489643058214736,2.7559053922141428,-1.2714951325449864,-0.27241115133307403,1.300349071386681,-2.9297340793244326,-0.000509398604944272,3.432648692653208
0.42751598358154297,0.0589627610007471,0.16,2.4769281068892863,2.753181280700812,-1.2714951325449864,-0.27241115133307403,1.300349071386681,-2.930174934970325,-0.000509398604944272,3.4197026860035153
0.4336118698120117,0.05363543760015965,0.16,2.4643406175730105,2.750521893456191,-1.2587489316275846,-0.2659387244621225,1.2865349890469853,-2.929606352325362,0.0005710017077121083,3.40689806684653
0.4437448978424072,0.05380313150959461,0.16,2.451012764453019,2.7476296694202578,-1.3327853119991406,-0.2892224035933033,1.3638058097181338,-2.9289289607512257,0.0007342593802704059,3.3933177113140127
0.45238304138183594,0.049228232615177475,0.16,2.4370906814274136,2.7443692022650503,-1.3922083025605492,-0.3260467155207447,1.429877763454062,-2.926752157185118,0.001987889923243209,3.379060152786386
0.4625685214996338,0.05830861312946203,0.16,2.4225907886154006,2.7406574401319945,-1.4499892812013027,-0.3711762133055796,1.4967433637476197,-2.9284282467500224,-0.0016802564961876797,3.3641158684078487
0.4724998474121094,0.0551491769004223,0.16,2.40826838961934,2.737524817958668,-1.4322398996060581,-0.3132622173326549,1.4660983414599933,-2.9284026656173148,5.869387176573386e-05,3.3495157616920297
0.4822239875793457,0.055184773336732516,0.16,2.3942141966161192,2.7347406217289327,-1.405419300322075,-0.27841962297352474,1.4327319694117635,-2.928299007353108,4.198364621125468e-05,3.335277054506105
0.49247264862060547,0.04840745835115007,0.16,2.3795892517775523,2.7311692043990257,-1.4624944838566911,-0.35714173299070673,1.5054701367861318,-2.925028008724508,0.0033677914873460773,3.3202567944011143
0.5026655197143555,0.053626569354610194,0.16,2.364763193070899,2.7278063736482134,-1.48260587066531,-0.3362830750812229,1.5202652644579253,-2.9244579062229037,0.0005524144406995833,3.3051082636209292
0.5121397972106934,0.043373474756098,0.16,2.35061687151301,2.724905179773977,-1.4146321557889419,-0.2901193874236263,1.4440752733673994,-2.919128956102799,0.00540556926549523,3.290747825665165
0.5220901966094971,0.050564480580019985,0.16,2.335430370339644,2.7213828569584875,-1.518650117336584,-0.3522322815489698,1.558963039668232,-2.917559066861474,0.0016218854728206852,3.2752083435513963
0.532428503036499,0.06413166058329232,0.16,2.3197103565919446,2.718355515132291,-1.572001374769938,-0.30273418261965723,1.6008861007595034,-2.922375375154388,-0.004927988361059785,3.2593113335720174
0.5423750877380371,0.05460334237755303,0.16,2.3041151650037754,2.7150898662585052,-1.5595191588169133,-0.3265648873785665,1.593343852527002,-2.9222392824050214,6.051070914014251e-05,3.243461602631959
0.552882194519043,0.048014920646932906,0.16,2.289025069642732,2.7118158236740033,-1.5090095361043332,-0.3274042584501924,1.5441189489495735,-2.918689924865028,0.0035462303521121,3.2280910709645414
0.5632851123809814,0.049901302737480835,0.16,2.273481800464178,2.7079740385713915,-1.5543269178554198,-0.38417851026117944,1.6011012757837737,-2.9167793694515907,0.0018986585279732791,3.2121163759153832
0.5764901638031006,0.05882606044993351,0.16,2.256853541801248,2.7040845627191334,-1.662825866293005,-0.3889475852258073,1.7077090166846545,-2.91961815171229,-0.002918558976723732,3.195094190095226
0.5828502178192139,0.04021930491809427,0.16,2.241057260297146,2.700294980418556,-1.5796281504101728,-0.37895823005773543,1.6244489630938717,-2.9151789940663653,0.004495442028890892,3.178895196469355
0.592907190322876,0.05333414252316696,0.16,2.224940278725301,2.696984365373623,-1.6116981571844935,-0.33106150449331295,1.6453487987746758,-2.9147701894411444,0.00039535814045133194,3.162537750746824
0.6029236316680908,0.04623736861331081,0.16,2.2088311640076173,2.6931215767445944,-1.6109114717683948,-0.38627886290285574,1.6565769314464507,-2.9112004963411042,0.0036319685998596946,3.146019468638164
0.6129028797149658,0.05261589679746851,0.16,2.191860424152313,2.6893164169545627,-1.6970739855304284,-0.3805159790031709,1.7392103158160241,-2.910719721569608,0.0005108728979995838,3.1286991287105184
0.6224761009216309,0.05629349014297955,0.16,2.174872653310547,2.6857256078105842,-1.6987770841765837,-0.35908091439784684,1.7363129570467097,-2.9118641698314276,-0.001247541113638276,3.111429040532466
0.632481575012207,0.054149533157632684,0.16,2.1579516115354105,2.681009045061059,-1.6921041775136647,-0.4716562749525366,1.7566092875939425,-2.9122051944273752,-0.00031100954862823947,3.0938772556951584
0.6424734592437744,0.03754511053742342,0.16,2.141319185012326,2.677054366854871,-1.6632426523084387,-0.39546782061878893,1.7096113352464017,-2.904628541660014,0.007689082219713704,3.076834512971648
0.6524753570556641,0.05887488416362125,0.16,2.124005289746674,2.6733226526231455,-1.7313895265651968,-0.3731714231725469,1.7711483855883676,-2.9073442365313595,-0.0027939715771132154,3.0592125678767905
0.6630191802978516,0.0464236127429673,0.16,2.1069777742797995,2.6690920553999935,-1.7027515466874643,-0.42305972231519995,1.7545205494356475,-2.9041202245015176,0.003266875185829596,3.0417100229511007
0.6727969646453857,0.05467092374371702,0.16,2.089323710357859,2.664944303764191,-1.7654063921940466,-0.414775163580261,1.8134768170347897,-2.9049701986910814,-0.0009148613867396321,3.02363749300456
0.682788610458374,0.04923951119990465,0.16,2.0720202044709874,2.6607352708620375,-1.7303505886871573,-0.42090329021533535,1.7808067664640335,-2.903243642486026,0.001733603038388676,3.005880018074609
0.6927924156188965,0.050601957993278684,0.16,2.054397334205413,2.65653741719365,-1.762287026557452,-0.4197853668387541,1.8115946892681742,-2.902161334902719,0.001137301949384428,2.9878227896431238
0.7030730247497559,0.05222186272534089,0.16,2.036533080834189,2.652272735145868,-1.7864253371223882,-0.42646820477818537,1.8366247887904503,-2.901875683899334,0.00025275601472467745,2.9695159211912374
0.7128012180328369,0.045912286020269415,0.16,2.0187509770408445,2.648006657708953,-1.778210379334455,-0.42660774369149834,1.8286679086565547,-2.8987036715639563,0.003253401800507993,2.9512873064070533
0.7227857112884521,0.054057312375276875,0.16,2.0008214213186695,2.643653956956199,-1.7929555722175028,-0.43527007527539574,1.8450337997923076,-2.8994480181593176,-0.0008137798994695074,2.9328922054854174
0.7433121204376221,0.050836354937793815,0.16,1.9826551769245588,2.6390203689780822,-1.827502737955422,-0.4308187617245718,1.8775971513315781,-2.8982528834672547,0.0005207803732692253,2.9141853777212745
0.7465579509735107,0.051318006372708364,0.16,1.9643801495450046,2.6347121813608365,-1.827502737955422,-0.4308187617245718,1.8775971513315781,-2.8977680204319793,0.0005207803732692253,2.8954768625092298
0.7527492046356201,0.05073541826489297,0.16,1.945869181016497,2.6302136814868002,-1.8510968528507643,-0.4498499874036277,1.9049736401853565,-2.8970697253534468,0.0006914232749695956,2.8764855409196453
0.7733004093170166,0.049671850969183515,0.16,1.927695511890581,2.6257583675142118,-1.8914073621683958,-0.450786246713486,1.94438423411908,-2.8949300706456205,-0.0004742055525804929,2.857828768700518
0.7765805721282959,0.05743524826430589,0.16,1.908781438268897,2.621250505047077,-1.8914073621683958,-0.450786246713486,1.94438423411908,-2.895356919989466,-0.0004742055525804929,2.8384528126972626
0.8028149604797363,0.052001088205815296,0.16,1.8900688673750807,2.6166016196559525,-1.8712570893816283,-0.4648885391124402,1.9281401526753967,-2.8954914207272404,-0.00019820402747279729,2.8192248601851997
0.819843053817749,0.04881857200991678,0.16,1.852606803643628,2.6073261514442474,-1.9198294024668883,-0.5392710352079888,1.9941309345152503,-2.8926281175786817,0.0013439547736916288,2.780742639376293
0.82431960105896,0.04167484286074197,0.16,1.83385008804057,2.602740356695264,-1.9198294024668883,-0.5392710352079888,1.9941309345152503,-2.8901275968705136,0.0013439547736916288,2.7614943690418348
0.8268542289733887,0.041784050218394334,0.16,1.814651794015901,2.597347646343184,-1.9198294024668883,-0.5392710352079888,1.9941309345152503,-2.8887601594542054,0.0013439547736916288,2.7415739105033645
0.8328380584716797,0.04780015497341016,0.16,1.795337365185678,2.59274679829582,-1.931442883022294,-0.4600848047363826,1.985484736261346,-2.8873708434755,0.0014128042594279636,2.721792608376061
0.8428575992584229,0.04853497572943165,0.16,1.7759642719033841,2.58772442724649,-1.9373093282293974,-0.5022371049330232,2.001351928776182,-2.8859689955455536,0.0014068071567045354,2.7018236253343213
0.8527810573577881,0.04550554482667958,0.16,1.756694265572346,2.5828078963549013,-1.9270006331038037,-0.4916530891588611,1.9887318069719484,-2.883240298787311,0.0026987008283092437,2.6819863752381545
0.8733913898468018,0.050208331063728906,0.16,1.7369559417585787,2.5776169449599666,-1.9343278072159409,-0.5003002662230305,1.997980085524294,-2.8828366749775265,0.002237233112220023,2.6616186845764314
0.8764252662658691,0.03622493301694393,0.16,1.7176126636864193,2.5726139422977363,-1.9343278072159409,-0.5003002662230305,1.997980085524294,-2.880595709635119,0.002237233112220023,2.6416857051806417
0.882908821105957,0.056164322255510976,0.16,1.6976806011968189,2.5675702721863205,-1.9932062489600444,-0.5043670111415821,2.0560294824786105,-2.8820872465246405,-0.00153685782060771,2.6211819163798356
0.8929011821746826,0.04503844855262672,0.16,1.6780213171216498,2.5622474042285117,-1.9659284075169037,-0.5322867957808786,2.03671395547942,-2.8792908287300656,0.0028223480633221315,2.6008490028453743
0.9128992557525635,0.04330160811470908,0.16,1.6384428410773493,2.551825562712578,-1.9789238022150268,-0.5210920757966919,2.0463812856922057,-2.8727367192796236,0.0066646779412825865,2.560009136102995
0.9227981567382812,0.04474202054130817,0.16,1.6185914564403687,2.5463731824418496,-1.9851384636980551,-0.5452380270728252,2.058654712723759,-2.870432575041246,0.0023193449054634886,2.5394542874337596
0.9327471256256104,0.05367029785017502,0.16,1.5982888979159282,2.540950452667373,-2.0302558524440517,-0.5422729774476664,2.10142780234137,-2.8723040484241436,-0.0019440608055908452,2.5184815954595043
0.9428060054779053,0.04416487984963874,0.16,1.5783714749571174,2.535251670972496,-1.9917422958810826,-0.5698781694877031,2.071665634522208,-2.8697029729955648,0.0026573995224041676,2.4977864708260924
0.9527826309204102,0.04951579734499721,0.16,1.557945567937974,2.5297992198066304,-2.0425907019143485,-0.5452451165865568,2.114111873271715,-2.869639075778035,3.213855969035971e-05,2.476688322349378
0.9628193378448486,0.045030304938273126,0.16,1.5377941520076726,2.5240690073480883,-2.015141593030134,-0.5730212458542105,2.095029591237398,-2.8675513589607555,0.0021405839026061644,2.455762099997895
0.973111629486084,0.04247782208623028,0.16,1.5174423833788395,2.518511233174846,-2.0351768628833034,-0.5557774173242436,2.109699836664716,-2.864272083779275,0.003352717334775585,2.4347015039269095
0.9828076362609863,0.04963636620451718,0.16,1.4969280987507816,2.513092276547284,-2.0514284628057933,-0.5418956627561755,2.1217939691034315,-2.864499681991473,-0.00029559204647163525,2.4135318853903986
0.9928088188171387,0.04666070335500418,0.16,1.476514189420674,2.5073577810237326,-2.041390933010767,-0.573449552355143,2.1204059353045785,-2.863412540661269,0.0010767970511023459,2.392356825507197
